title,link_url,photo_url,address,price,star,feature
台南晶英酒店,https://ifoodie.tw//restaurant/586a63502756dd2476a24748-台南晶英酒店,https://lh3.googleusercontent.com/qd135HaRUewVQbz7rhyTYUPzPeXqejpgdIeIYNEpvs9gb-z5d6M--jGTjMWw9iQ1IkCOhgcIIpBe4zHX7G0Mx4rTQD2uOlKVmIPATlVo1ROV=s360,臺南市中西區和意路1號,75,4.5,酒吧甜點精緻高級下午茶
勤美誠品綠園道,https://ifoodie.tw//restaurant/5cc1c2c02756dd3aa86bba86-勤美誠品綠園道,https://lh3.googleusercontent.com/DA5xImJpTj7b09xkJTGwNZaLp3s13_7sPVpKBTN49q_DQslUJR7OYFjePeb1OVezdzSU5mnncx6VDk57cfveSiiJP_Urz7aqIqLYL9f3mjf9FA=s360,臺中市西區公益路68號,149,4.4,晚餐午餐早餐下午茶
中友百貨,https://ifoodie.tw//restaurant/619503477cc7fc7f412b68bc-中友百貨,https://lh3.googleusercontent.com/yUBELPCzh-87FMLOaRcuu0aOqHZDQdcxzuX4JM4ZCzh48aOqHUrIT8toWBvX9yYCABC9hHEJIAjsO6v8nCxUdfHCxisOXQ1A3WgdN6NB0ZZL=s360,臺中市北區三民路三段161號,700,4.5,午餐晚餐
和牛涮 台北忠孝東店,https://ifoodie.tw//restaurant/5e40c1d58c906d27c8497a08-和牛涮-台北忠孝東店,https://lh3.googleusercontent.com/_V3bSeYn3VR7iGNxYxcO3JBeX7fAPMhv8ubPF-oOky0WEEVOI0IZhsQiA3yVA12uHXS-G48QUqZiFmY2DJMqZPtcQvQ_7KdSNJs2N-GsmHuH=s360,臺北市大安區忠孝東路四段128號2樓,150,4.6,火鍋甜點約會餐廳午餐
伯朗頭城城堡咖啡二館,https://ifoodie.tw//restaurant/55a5e00ec03a102ec14153f6-伯朗頭城城堡咖啡二館,https://lh3.googleusercontent.com/EUGV2XtvRCG7Ufty0Iqq8UaIpUVN1pW8xo1K1AIAiE8dVdYpudUafC3pTpxph1kP8RBEGulmpZMiRotye0dsVekxPuCsNMAD0F0iwLX_S6em=s360,宜蘭縣頭城鎮外澳裏8鄰石空路102號,121,4.1,咖啡下午茶
IKEA宜家家居 桃園店,https://ifoodie.tw//restaurant/5f3940e62756dd6224ded29f-IKEA宜家家居-桃園店,https://lh3.googleusercontent.com/GpPbbtoGUhda9jKD8iLqpMt6CJbMmAPmG9bz1Le5d0K7hJzfvZg5CCDarsCH7KCgRZxszY_ndgCFTuWkfTWd5PtP7oTehjKzO53dRaaayU00=s360,桃園市中壢區高鐵站前東路一段1號,80,4.3,午餐晚餐海鮮
公正包子,https://ifoodie.tw//restaurant/5593b899c03a1019aa5a9610-公正包子,https://lh3.googleusercontent.com/KXGrqd10H5HNlPTPcPqFk8jXIQO8gfFWrffprYIZIdxSBxD4oz2-Y1KMpBtsMyqsSPrBUN8hXs75Zbuze02RV3y-_ypkeFx25SWHR3oRSut2ow=s360,花蓮縣花蓮市中山路199之2號,1300,3.8,小吃冰品飲料午餐晚餐
屋馬燒肉 中友店,https://ifoodie.tw//restaurant/5eb1339cd6895d7ad034d0b7-屋馬燒肉-中友店,https://lh3.googleusercontent.com/-LqD0FUYYy9EvEDpN_QKBec_w3roUNcSmLGEVdZGG0SOVDChkj-rprwhMPYW8lZ5NLclo9sm7iHh1bDsF9kzOQW0iZBodQ=s360,台中市北區育才北路69號,350,4.7,小吃宵夜午餐晚餐
TankQ Cafe & Bar,https://ifoodie.tw//restaurant/559da9c5c03a103ee86c971e-TankQ-Cafe-Bar,https://lh3.googleusercontent.com/qcanGQOjdH9D9c_-FAqTJm1vJbbqlFh8m4LP8SKjGW1kj3nD0i9E935BWI984PA6XIhAhQQcCBXL8FP5ozSc71-q4SEM7CzI=s360,臺北市中山區松江路90巷3之2號,200,4.5,早餐酒吧親子餐廳咖啡
好市多Costco 中和店,https://ifoodie.tw//restaurant/596e4dbf2756dd108b0f395a-好市多Costco-中和店,https://lh3.googleusercontent.com/WbdmS-kP01BLWYjsU_0CgfOs4xPnNdLYNhHI-eXKjQD7p5nPoB-Y0Ldu_DBowzer8JricrVKXCoid8fRrCMTh8A70-s6pLnHIxVLGAcp2Doj=s360,新北市中和區中山路二段347號,1900,4.2,日本料理午餐晚餐
飛牛牧場,https://ifoodie.tw//restaurant/5e610b162756dd3ccb34b258-飛牛牧場,https://lh3.googleusercontent.com/qNRv2kXWpAzhj7wxYFeVi4CdQujct-6f8wp6KKhGFonyFpzn1CG3Aq_ifUZHjSyE9TFcVWGUFCu1slvw5y3bNW5lbbqetqs=s360,苗栗縣通霄鎮南和裏166號,700,4.4,早餐午餐晚餐
嘉義文化路夜市,https://ifoodie.tw//restaurant/5e52333022613975940c402f-嘉義文化路夜市,https://lh3.googleusercontent.com/Ovur4dzl8tQCWZ-ZYjuaNF2i9UDIGZ7w_MoUXKLFH8QZoJ1adjip5fqq1jXXHjD5nB7-JVQKu2J9CJlderZ7jZ8XYCO01TuNj9Fqk1-YZ0AF=s360,嘉義市東區文化路,100,4.3,小吃晚餐
IKEA 宜家家居餐廳,https://ifoodie.tw//restaurant/559b444ac03a1002dd4db4d0-IKEA-宜家家居餐廳,https://lh3.googleusercontent.com/fHve3uwegOMs64L6X4qPGvE8pD9GJIHij33X4SQDcL6Kwznx_1EdWt9Uem0iapXFhpBWZdb5d5QdBP9hKskC-zWTRa30xbdkYRY2EaUx9jWU=s360,高雄市前鎮區中華五路1201號,85,4.0,早午餐精緻高級約會餐廳午餐
和牛涮 日式鍋物放題 高雄博愛店,https://ifoodie.tw//restaurant/60dec414baf6d32cb40388af-和牛涮-日式鍋物放題-高雄博愛店,https://lh3.googleusercontent.com/KKjo-lX5YvRjpKVqLWZkKq42tVQWTLq7pruGipCRrEYVePUqi8g0q1R6qZ5ewFbBPvAdl5Pz6vsYzGhs2OKKZUvDp03XBhlVmBx1VFwmGJ1t=s360,高雄市左營區博愛二路682號,800,4.7,火鍋日本料理咖哩約會餐廳
甕窯雞,https://ifoodie.tw//restaurant/5594be0dc03a10074185c07d-甕窯雞,https://lh3.googleusercontent.com/yU5z352Ddlr4yLzN86cZWpxd_Vpqe_tpaNPolHJAB11Q8OSIXfNKGRf87iGe7iY4BdOt5Kxrd_L7_QWRERPe8BcyBhyjladAbvxnWW4SsGLhhA=s360,宜蘭縣礁溪鄉礁溪路七段7號,500,4.2,小吃合菜午餐晚餐
家樂福 新店店,https://ifoodie.tw//restaurant/657af7d5eb74c48b95555499-家樂福-新店店,https://lh3.googleusercontent.com/hwuCzZQoPPepZt41p2U2NyFj0PLOVb439PjHkOZpcRM6Chof1KFyX7Iq5KodCC2XEqmYE5rRJPCPnLtR2H71lQ3Lc-BN3WrTwzEf00pGG1Np=s360,新北市新店區中興路三段1號,300,4.2,宵夜午餐晚餐
布袋漁港觀光魚市,https://ifoodie.tw//restaurant/5594d7f4c03a1002b6230efa-布袋漁港觀光魚市,https://lh3.googleusercontent.com/e1FNTI7-7iJSRQ4buROZUmZdVuZSQZyj0drGluTg0XVteG8HchT5qMiImFtswfl_pN811gv2gedQlkCMC0XjgVPiJJ-ZZOmqBRq0fdco8GvZ=s360,嘉義縣布袋鎮中山路3號,100,4.0,小吃日本料理午餐
台中大遠百,https://ifoodie.tw//restaurant/6338407b658aba439ab43ad1-台中大遠百,https://lh3.googleusercontent.com/NbiTZhvwcPwrbfb3FrlzdwOhLZSNZWnHlHBb-0zl6oy3YOavv3HnqJfv0WhFzvF1A0qHWsuaRXNLL5qQbn8EttjXff2dIlkWCjVFObNoIs-7=s360,臺中市西屯區臺灣大道三段251號,900,4.2,拉麵日本料理午餐晚餐
垂坤食品旗艦店,https://ifoodie.tw//restaurant/5ef12423d6895d4830a7f9cc-垂坤食品旗艦店,https://lh3.googleusercontent.com/uMhraBz7a4RlWvdwJsN4wrbeo_bYECzlRnfjwYwfUGbFQpiTK7JJgS3GKN5NbLnm48qMzPZc01shfnNLXLiDL53QuqlUl4d0ulTLGlcxOBxp=s360,苗栗縣苑裡鎮8鄰77之16號,500,4.1,午餐晚餐食品專賣店
和牛涮 日式鍋物放題 台南中華西店,https://ifoodie.tw//restaurant/60c80de5baf6d30761aa9329-和牛涮-日式鍋物放題-台南中華西店,https://lh3.googleusercontent.com/UlqveEhj9MUgmNDR3hi8C6PV4rk5mhPA_KFpn--Px3IwiYmO-_Qhfrwhq5RYNW2t1oKSgzXj-Y8TZepKVjXAKLwrqLByobwYW-tP22EH3dQ=s360,臺南市安平區中華西路二段345號,400,4.8,火鍋日本料理咖哩合菜
佐登妮絲城堡生技園區,https://ifoodie.tw//restaurant/63aee7e701ba334ca6992c68-佐登妮絲城堡生技園區,https://lh3.googleusercontent.com/FAV-__B_yvylvjEQS3WPwEj9asJDPXHa5QNdT0ZbRNrXLPpO-pHah7E4xTQOn2dj093GLVlcAjLYUJJP9ggML7gV2DSo3CMECaLpId5dRoea=s360,嘉義縣大林鎮大埔美園區三路15號,150,4.8,午餐晚餐
奇麗灣珍奶文化館,https://ifoodie.tw//restaurant/5686bfa82756dd486a867040-奇麗灣珍奶文化館,https://lh3.googleusercontent.com/J_C2IRRsjgOtkqkEAqpLiuZknmuwb0x8X3HAg-Q-KLrGHVbdp57aommzNezyqu3k7z4opk0Ab4vmY87DjIX8b1EiktwqKN9_=s360,宜蘭縣蘇澳鎮頂強路23號,350,4.4,午餐下午茶Buffet
黑店,https://ifoodie.tw//restaurant/559bfd54c03a101f6d8b78a0-黑店,https://lh3.googleusercontent.com/iM02fGEF0LjXugQDeyCS2gOqjmvMTQ67hLNe0WK_aV89c5BiMPVJI5owMZ75mfNQZj2uXJleHQDyZMo5VsN8hP8O3OhonwM=s360,新北市淡水區中正路一段62巷8號,150,4.4,小吃午餐晚餐
麻豆碗粿蘭,https://ifoodie.tw//restaurant/5598412040b5e30894d7298f-麻豆碗粿蘭,https://lh3.googleusercontent.com/DDPlBxMs01NQv0PPicDUzOiFU4u1gFZ5yY7MzWgwpU79Roz90T5OezQtJNb4ZwE9jBWy8gjZCGtkLP17ekY0vhdvZyT7F7kulQx05yErWyQ=s360,臺南市麻豆區中山路179之8號,100,4.2,小吃早餐午餐
涮樂和牛鍋物 西門店,https://ifoodie.tw//restaurant/61873691873d795f094a5c47-涮樂和牛鍋物-西門店,https://lh3.googleusercontent.com/6NGch77gYGei4CnnPyTxKfzMjdUgfpyzFQwuV0WWFREUFajF44l0AFlMnDTmoUi5oekhx60pymZtk3kZ3dq9yR8-kpnjFK49fBnZfQeu69k5=s360,臺北市萬華區峨眉街37號3樓,500,4.8,火鍋日本料理精緻高級約會餐廳
燒瓶子。大肆の鍋 北屯店,https://ifoodie.tw//restaurant/622f28dfcd9957044f54d58e-燒瓶子-大肆-鍋-北屯店,https://lh3.googleusercontent.com/52RwmnmcHmqnbOl70eerhd1qh4graRMjl6fU5X6WY2xKAQD5iqbkwFi52pK8gvoHrxsOsK__5XEdgL0XxOkar08IHgz8Sk2Fy3KolRJPUmg=s360,臺中市北屯區東山路一段320號,400,4.8,火鍋宵夜午餐晚餐
富宏牛肉麵,https://ifoodie.tw//restaurant/559d12ffc03a103ee86c3aa4-富宏牛肉麵,https://lh3.googleusercontent.com/cmdqEGHTiFUHil6yZTETg37lI0fxrqSm6XWAZJvTGBBNZhnV3EkaafDn59-HkJ6SbOdMN5VvBJvz1bGinvcLGDl-Q203rob9j4InquZGytap=s360,臺北市萬華區洛陽街69號,130,4.4,小吃牛肉麵宵夜午餐
馬辣頂級麻辣鴛鴦火鍋 南京店,https://ifoodie.tw//restaurant/56438a032756dd40eaa06178-馬辣頂級麻辣鴛鴦火鍋-南京店,https://lh3.googleusercontent.com/W6kJcYTvFbgswt2npRJ-qsBwwGEct5zcby-py17c9h0avNmQOvzk0WWS2f1oLcwxfZEZbBq5QwgDa_lkqLJnna00880OTQ=s360,臺北市松山區南京東路三段285號2F,400,4.3,火鍋宵夜午餐晚餐
星月天空,https://ifoodie.tw//restaurant/5594e4b8c03a100f375ba38a-星月天空,https://lh3.googleusercontent.com/T6CjFIt95nm3shNWZ3IvIGIri-E5LoV9az6x0Z8QdMVlKveKKZH1RAA08KlNLsvvFyySmrgqpwBZGW-aqRis8QYsTORznf0=s360,南投縣南投市猴探井街146巷200號,500,4.1,寵物友善景觀餐廳約會餐廳宵夜
新東南海鮮餐廳,https://ifoodie.tw//restaurant/559d7dedc03a103ee86c7fce-新東南海鮮餐廳,https://lh6.ggpht.com/hqgRkEsO4AxnxsrjWQeFzutOx2VRxdBF4latIzmBEY6cap8Lr6GJH0l1fvVi_t0jUPviOkSW6OJI_80aHslHOnZZdbp1Bw=s360,臺北市中正區汀州路一段105號,980,4.4,中式料理合菜午餐晚餐
澄霖沉香味道森林館,https://ifoodie.tw//restaurant/5e6651412756dd355c17c9e5-澄霖沉香味道森林館,https://lh3.googleusercontent.com/0p66j7bbCYIHIKim4a6g1WSg9-N6pyw7BmMt6NvSpI56kk7X5UjUkISxPB44key2L-x_KaFKcZrfKX5LwvD5G_e_PJ22zA=s360,雲林縣虎尾鎮惠來75之6號,280,4.3,午餐
台南林百貨,https://ifoodie.tw//restaurant/63e3a37d01ba3361a5acab1e-台南林百貨,https://lh3.googleusercontent.com/JRtycpHJIZJifevC1ui_WQCVWdpIUF5XqW--CpiFPXEJVcZnfd0CO1_ZmbPFNpUa4qh9jeL-rlobzAYzFtsF4MoyEHnkA31219l4p-GPczk=s360,臺南市中西區忠義路二段63號,900,4.4,甜點
和牛涮 日式鍋物放題 板橋文化店,https://ifoodie.tw//restaurant/5fb7dc83d6895d3c2dcb9f86-和牛涮-日式鍋物放題-板橋文化店,https://lh3.googleusercontent.com/qtGih6I2r91pu_vqn93n5y2EiiYQzbXwW5spZDAMQ6xfFDDaVv6tnhNT0-5d6ZWuhLcguw4_5UfyLeB0sviFzVpKTpILXl_MEke8qe9oajfA=s360,新北市板橋區文化路一段280號2樓,250,4.7,火鍋日本料理約會餐廳精緻高級
台中市第四信用合作社,https://ifoodie.tw//restaurant/559bedbbc03a101f6d8b71b2-台中市第四信用合作社,https://lh3.googleusercontent.com/ybdJnSD0FRRmlpeO5DDIS4pqk-eB5ULx-JNeEl6xUpQaTEUxKqcJ2wW_selJOpJ2setSFNC1Ach5lW_GVdZ8yBBovXmeoWi-MhK_mXxVZqmDlg=s360,臺中市中區中山路72號,100,4.3,甜點小吃蛋糕冰品飲料
Meat Up,https://ifoodie.tw//restaurant/57982f69699b6e437f00240f-Meat-Up,https://lh3.googleusercontent.com/ETdADUOGbJHHdsJ9T0ezLLCCMy8W9o5B9rSzl9HZf5qqvyYEI4W6c_ZGjL3l4Xr_c5AyIgFQL5tmGuXDacE97YIYphyQfUg=s360,臺北市萬華區武昌街二段37號6樓,500,4.4,早餐精緻高級約會餐廳寵物友善
悟饕池上飯包文化故事館,https://ifoodie.tw//restaurant/5593af76c03a10159f4d3772-悟饕池上飯包文化故事館,https://lh3.ggpht.com/PsiNXkrC7h_-_LVIBSnQEa2CdhL4TQ9jHl54zQgK4czxYMsTjiWaTBtd1PpZ_EI8bbChFINTqGonUOD1mcMt40763QmxIOI=s360,臺東縣池上鄉忠孝路259號,100,3.8,小吃午餐餐盒
柒串燒屋,https://ifoodie.tw//restaurant/559dc6e4c03a103ee86ca92d-柒串燒屋,https://lh3.googleusercontent.com/mzJr5Pz69ruMXWK9SZPEVwhyDxnNO3vJx6uZaP1VfhYo_Ax5pOHiicUN9RGOFopT4Kqa9fSkdNbqzQ9uQt0JDQBg8ow8LBcqG-zzoBtkJNb8=s360,臺北市中山區長安東路一段46號,500,4.6,宵夜居酒屋晚餐
鹿野高台,https://ifoodie.tw//restaurant/59e798752756dd291ec594e9-鹿野高台,https://lh3.googleusercontent.com/Deq0QtsY07_oCNtapf7UI1mQdq1ElKKzNJFp18h0KsZasf4uACNaL6UrmibuOtIvjWJZCgo1yw2wOpEDSRKh0UXoryGf4K4=s360,臺東縣鹿野鄉永安村高臺路42巷145號,150,4.4,咖啡
麗寶OUTLET MALL,https://ifoodie.tw//restaurant/587677252756dd4b7c640474-麗寶OUTLET-MALL,https://lh3.googleusercontent.com/_uSMvcvYrHrBbzc7kDfbKn9tW9vgax_MUvf7NNdA-Yw5OpRiMdbcm-HJN7anywoLcBi2b4RInEFrTF9FmHUJ-5pxzzEVofjm5cFfuGy8sV56=s360,臺中市後裏區福容路201號,200,4.2,午餐晚餐
藍晒圖文創園區,https://ifoodie.tw//restaurant/589a0ecb2756dd5bd0a2f388-藍晒圖文創園區,https://lh3.googleusercontent.com/1viB2qOU2H196xlcJNNtBJGKtVZHRb-ue9JW5yG9xZN2ptHwnJP_aSxFoz1yN8JvArK5BOx-2IRkBd-lgC0rXT6ws4XQ2KF4SpkQteGW01w_=s360,臺南市南區西門路一段689巷,150,4.2,午餐晚餐西班牙料理
阿婆壽司,https://ifoodie.tw//restaurant/559c3179c03a101f6d8b9143-阿婆壽司,https://lh3.googleusercontent.com/IRPKQX993ejmIYQ-EAP1FLx_YwrcoTApY7ENlsYCQnDH6ZTBNn7tk6io544cbq0iEQo3Cha5SgWMLk5p4kd2ypjb93RHdes=s360,新北市鶯歌區中正一路63號,100,4.1,日本料理小吃宵夜午餐
大魯閣新時代購物中心,https://ifoodie.tw//restaurant/5e83540a8c906d5b329d3e33-大魯閣新時代購物中心,https://lh3.googleusercontent.com/j3l8i7_lYqcylu40A4KKCInGmzaQCgBnM7zRPkQd_Tm_DEfkVYvcWmAkGqnfhCRYG0cu4OoUmixTVbApTuYkK_CgjR5pk-Y=s360,臺中市東區復興路四段186號,100,4.4,中式料理午餐晚餐
焼肉スマイル（燒肉Smile） 新北三重店,https://ifoodie.tw//restaurant/5fd6fb8e02935e415fd4130a-焼肉-燒肉Smile-新北三重店,https://lh3.googleusercontent.com/n1GWtkE39LC7nX3qkRUh5ICn_YaKKpEnntzw9XGlxhZyJkI18R_JMcCI9vk20y0zkoA7wKU7heimcpuIugjW1JeF3Fukp-tiO6fdReiynzE=s360,新北市三重區重新路二段100號1樓,500,4.5,宵夜午餐晚餐
iFG遠雄廣場,https://ifoodie.tw//restaurant/60004f19226139268a938ce6-iFG遠雄廣場,https://lh3.googleusercontent.com/uwzn18NfftamuMXcHyB8cwZBdSpHu2UAWc_qcdFpOKi0mpQIuPVzOm1SB-QwbKAX6XFn6QlFxaiGQMSLMQg-IBuCanoB4DafCVrc7sojPvQZ=s360,新北市汐止區新臺五路一段93之99號,200,4.2,午餐晚餐越式料理美式料理
茶六燒肉堂 朝富店,https://ifoodie.tw//restaurant/59529e8b2756dd2fd18fce20-茶六燒肉堂-朝富店,https://lh3.googleusercontent.com/jey5fKNTQ5_B76H5HPSMZ0qAY6ct9Em5g_OLGqqPvCVgRrmS0tWZ3k1hpfoYtNx6G1D8KEb5Ag3pmtktyk1elYobm80iJ710CPUnzVzPZS6W=s360,臺中市西屯區朝富路258號,1000,4.5,精緻高級約會餐廳宵夜午餐
焼肉スマイル（燒肉Smile）台中一中店,https://ifoodie.tw//restaurant/5f47c1b82756dd2484d83d0f-焼肉-燒肉Smile-台中一中店,https://lh3.googleusercontent.com/5YPfN2eR2XFioj9EtMibD_4pPa2kZLF6zyZgjWLZAS5nT8lO69r9IB0uvhXPAyh8h2YkBK9VdBSOshdeVo8b0lkX-dbftQ=s360,臺中市北區育才街3號1樓,500,4.7,精緻高級約會餐廳火鍋宵夜
雅聞七里香玫瑰森林,https://ifoodie.tw//restaurant/574dd3302756dd3be26d4513-雅聞七里香玫瑰森林,https://lh3.googleusercontent.com/ySty6d6XATyk0JxIGFLO40rBXJjG1ERCZ60ENy-nKCZ46s-RMGD_eoXlxVJjT6JhLTp_q9nWnkVgDbCCtQHHgXl3DWuy2w=s360,苗栗縣頭屋鄉明德路226號,50,4.5,咖啡下午茶
昭日堂燒肉,https://ifoodie.tw//restaurant/576c24872756dd05fa6ca48d-昭日堂燒肉,https://lh3.googleusercontent.com/vA7_zgqmpqNi6rrXTy5HCmkOg_e5GF2hF1BNsdG3unKTs7cZbyuIcxXMKyEiVAc3RWKz7ugy14FmCYvcQdbcgG4bGmYK4p3ENDAjOExTGPU=s360,臺中市南屯區大墩十一街345號,1133,4.5,日本料理合菜午餐晚餐
覺旅咖啡 Journey Kaffe 陽光店,https://ifoodie.tw//restaurant/559d7881c03a103ee86c7ca3-覺旅咖啡-Journey-Kaffe-陽,https://lh3.googleusercontent.com/YJYnbvfs1D5xnwg85_6CWpnQXJ4u56lFbhm-eVo08xaUWNM4UBrBocaA7OsDj8vrtNk_CuYX85hX4jf_9j_yLd9rdadPRfeFB3ojes_In6Q=s360,臺北市內湖區陽光街321巷42號,300,4.3,親子餐廳寵物友善早午餐下午茶
三隻小豬觀光農場,https://ifoodie.tw//restaurant/651adf830fe5a9c870fc6408-三隻小豬觀光農場,https://lh3.googleusercontent.com/Xe_YZepZhs6QOTFxKB8How6Ciz1Y2pqV7MQKEQ-P1zJT1iBg-oLqwcHCnutS232IRzQBXpEGLw1qAhcqxp5CCk_WJqZaRLCsgRAD6MuO3x4P=s360,嘉義縣民雄鄉民新路369號,415,4.6,午餐
來來牛排館,https://ifoodie.tw//restaurant/5594c3bec03a10074185c3c3-來來牛排館,https://lh3.googleusercontent.com/QfaDECxUBRFmFmiVY5dk5ld0ZNA8eunAB4xPuqdOyZyznl36M01njwxG1saxzu-Xwj0tyEfss8b5cRyroKpuzct59zB2Ku_pZZgetfXpxOWJ0Q=s360,宜蘭縣五結鄉親河路二段157號,450,4.6,牛排小吃約會餐廳親子餐廳
柯氏蔥油餅,https://ifoodie.tw//restaurant/5594bf99c03a10074185c159-柯氏蔥油餅,https://lh3.googleusercontent.com/OV2tESjsPWSEzST2UyseONdgtMruPpMsRMd3JTn1miXJ8trjApophBGSVCVRkLHNJlxreZHpj48Za15P_cFKMewKkPbLTznqhUH02dnWudPt=s360,宜蘭縣礁溪鄉礁溪路四段128號,40,4.2,小吃甜點冰品飲料午餐
微熱山丘　SunnyHills,https://ifoodie.tw//restaurant/5594e658c03a100f375ba427-微熱山丘-SunnyHills,https://lh3.googleusercontent.com/X0I_Ddz0e7-APHbBGYu8W5gEvo5IjsuOvqZfjwsv1sqs5aGw5PlteD6RvSj5p1cYlYAiblUM8pbJl4zednZNuE90d7tfAQL-Wrx1t7LZBVGfEw=s360,南投縣南投市八卦路1100巷2號,250,4.4,甜點蛋糕下午茶
赤崁樓,https://ifoodie.tw//restaurant/5dbaedfe2756dd48e1060843-赤崁樓,https://lh3.googleusercontent.com/rtx5GvH9G_03VGtgq-Uh9FquKV5sm-NS5O3G14AYqbKgrNI23vZGlngvNI701IYJGF6Vd39jAFmFbztRnnYSr4Wub8sHoS09huHihUSxl6Ty=s360,臺南市中西區民族路二段212號,150,4.3,甜點刨冰
淡水老街廣場,https://ifoodie.tw//restaurant/5e4fc6b48c906d50c273c781-淡水老街廣場,https://lh3.googleusercontent.com/wFQpGtXJR7EVkSjElqZj8AE50RB9xwmygHqBDV01o9ZavxbAuvvByUYNatSYId38Gho7oA4N9hH-IWG_6RqCb1x8yqkUTSjhkq3ZijFXfS3Y=s360,新北市淡水區中正路1號,40,4.4,小吃宵夜午餐晚餐
毛丼,https://ifoodie.tw//restaurant/5598361040b5e30894d7240b-毛丼,https://lh3.googleusercontent.com/8ad4FVu1YFHpZqvza8bbahoT4cvDjFTdaqCrXR9Cv6sDtOZ4e5myl0XRwTwXUoAwnKk5cHIezX5UHac1406jl36iwLrxsLQ=s360,臺南市安南區東榮街105號,600,4.4,日本料理午餐晚餐下午茶
赤鬼牛排 台灣大道店,https://ifoodie.tw//restaurant/5a43e0622756dd2df43554d5-赤鬼牛排-台灣大道店,https://lh3.googleusercontent.com/phlvqQeVL9lrG9glGYTQV5QfQP9xBe60eVryjmhIe_vEVY9rD89m8BebeqUJXZv7beTkpGMZpoyAu5kKJgtT2IWf9N4eWDhkpwUHSwYsVRd9=s360,臺中市西區臺灣大道二段170號,400,4.0,牛排午餐晚餐
和牛涮 日式鍋物放題 台北羅斯福店,https://ifoodie.tw//restaurant/61ed1165baf6d3037aefc944-和牛涮-日式鍋物放題-台北羅斯福店,https://lh3.googleusercontent.com/2aDPpPO3a99Yr2gRhWmHVIER-SM7QGHPKHSF7mK_AnSErlqfcnp7Qp-m4s3DkGyLSakyp0DMMV49eoyXFnAbeD9eNZGFFTXauREGVSKGVGa7=s360,臺北市大安區羅斯福路二段27號,545,4.9,日本料理火鍋精緻高級約會餐廳
北平楊寶寶蒸餃,https://ifoodie.tw//restaurant/559b8ac5c03a1002dd4dd7cc-北平楊寶寶蒸餃,https://lh3.googleusercontent.com/f2R_aCZla6hgYP5fsfD6IsAPM07UBgOzq5BUS97M0TK3fZX01lycJoUDcVP4f0wRyw8PvFsG9qQD-XDK0kzeeuTT_lBfbb4=s360,高雄市楠梓區朝明路106號,120,4.3,中式料理小吃合菜宵夜
十二廚 (喜來登大飯店),https://ifoodie.tw//restaurant/559d4bc0c03a103ee86c5eb1-十二廚-喜來登大飯店-,https://lh3.googleusercontent.com/urtMNDODo4WtA10TgL1zqTojMpiisO4sMr9_00S4uDFefRA6RdaS6SuBdDPemX1chOlnkiDnVWZUoPDbzlZtBoRJZ5aMWlv1l7oF2jX2llX-=s360,臺北市中正區忠孝東路一段12號,1700,3.8,中式料理早餐午餐晚餐
墾丁H會館,https://ifoodie.tw//restaurant/5587bbf5c03a100eb02ba61f-墾丁H會館,https://lh3.googleusercontent.com/lMrh6hut1kdQhdJm77NJ__EsrgcsGKAmrz2fkhVim0FWE3GiU6Ebi6rqfdum1BsmNEQyklL5_MpvoNQBau63nICJKvIeYqjGK7pJmP4tD_VV5A=s360,屏東縣獅子鄉竹坑村竹坑巷60號,550,4.5,中式料理約會餐廳咖啡宵夜
屋馬燒肉文心秀泰店,https://ifoodie.tw//restaurant/64b8e5b7cb88150812c5a200-屋馬燒肉文心秀泰店,https://lh3.googleusercontent.com/o61uT9m9gmS-thbbSIiMRl6HAxvfifFXhH2FAtazBZkSqvPGqElendJi-Ln9VIPLbEabNEZmcKeQx8Mo1_MJnhy1GvD-ok8oeBdTmbDZF2s=s360,臺中市南屯區文心南路289號5樓,1200,4.9,宵夜午餐晚餐
今大魯肉飯,https://ifoodie.tw//restaurant/559c1723c03a101f6d8b8500-今大魯肉飯,https://lh3.googleusercontent.com/E_4HttEdWCg59wmNf5UFkCf2AK2RaQha1w-ZDM2C6GNyTWX5rChnbbw2q69cdMzutdY_Lyemf5xvlxC7I7r1iUeUzabCAQ9aEE38wj7rEQwj=s360,新北市三重區大仁街40號,110,4.2,小吃早餐午餐晚餐
Robin's鐵板燒 台南晶英酒店,https://ifoodie.tw//restaurant/5598363640b5e30894d72426-Robin-s鐵板燒-台南晶英酒店,https://lh3.googleusercontent.com/iB6_PY_g4WYHcR1fKbMY9tXsSuRHj683icRJNR9PsMU0IHj_2ZBnFojRuvSGKJHQlUj6PETeupyXlmLhoAk1RzsL8i2EsrAco2ZgBA4DlXe_=s360,臺南市中西區和意路1號1樓,380,4.4,牛排約會餐廳精緻高級早餐
雙月食品社 八德店,https://ifoodie.tw//restaurant/61c493f0cd9957620176c945-雙月食品社-八德店,https://lh3.googleusercontent.com/Bq97AssrhEXNBrTvC8vOY0ZinrgxiNUrKINtFCzOIGTIu0UC6T4yGtZZVgJ6uamkoE0DvBVpxcbh-b-hzUe8lPEdH6crJlCE-T-pGPGdy6xkpQ=s360,臺北市松山區八德路二段447之1號,500,4.8,小吃合菜午餐晚餐
